,Unnamed: 0,utc_datetime,local_datetime,value,live,ensemblevalue
12,12,2021-09-08T16:00:00+00:00,2021-09-08T12:00:00-04:00,21594.305,21444.0,21222.65234375
13,13,2021-09-08T17:00:00+00:00,2021-09-08T13:00:00-04:00,21875.959,22098.0,21705.9794921875
14,14,2021-09-08T18:00:00+00:00,2021-09-08T14:00:00-04:00,23232.883,22527.0,22680.44140625
15,15,2021-09-08T19:00:00+00:00,2021-09-08T15:00:00-04:00,23859.885,22969.0,23286.4423828125
16,16,2021-09-08T20:00:00+00:00,2021-09-08T16:00:00-04:00,24806.764,23391.0,23884.3818359375
17,17,2021-09-08T21:00:00+00:00,2021-09-08T17:00:00-04:00,24899.709,23515.0,23833.8544921875
18,18,2021-09-08T22:00:00+00:00,2021-09-08T18:00:00-04:00,24692.938,22986.0,23507.96875
19,19,2021-09-08T23:00:00+00:00,2021-09-08T19:00:00-04:00,23366.564,22533.0,22604.2822265625
20,20,2021-09-09T00:00:00+00:00,2021-09-08T20:00:00-04:00,23014.738,21956.0,22201.869140625
21,21,2021-09-09T01:00:00+00:00,2021-09-08T21:00:00-04:00,21478.61,20910.0,20916.3046875
22,22,2021-09-09T02:00:00+00:00,2021-09-08T22:00:00-04:00,19853.186,19644.0,19420.5927734375
23,23,2021-09-09T03:00:00+00:00,2021-09-08T23:00:00-04:00,18676.322,18480.0,18134.6611328125
0,0,2021-09-09T04:00:00+00:00,2021-09-09T00:00:00-04:00,16923.492,17412.0,16633.24609375
1,1,2021-09-09T05:00:00+00:00,2021-09-09T01:00:00-04:00,16044.723,16672.0,15827.861328125
2,2,2021-09-09T06:00:00+00:00,2021-09-09T02:00:00-04:00,15475.554,16100.0,15269.77685546875
3,3,2021-09-09T07:00:00+00:00,2021-09-09T03:00:00-04:00,15201.278,15686.0,14957.63916015625
4,4,2021-09-09T08:00:00+00:00,2021-09-09T04:00:00-04:00,14901.836,15602.0,14789.91796875
5,5,2021-09-09T09:00:00+00:00,2021-09-09T05:00:00-04:00,15594.663,16186.0,15386.33154296875
6,6,2021-09-09T10:00:00+00:00,2021-09-09T06:00:00-04:00,16727.22,17492.0,16583.6103515625
7,7,2021-09-09T11:00:00+00:00,2021-09-09T07:00:00-04:00,18184.123,18478.0,17821.5615234375
8,8,2021-09-09T12:00:00+00:00,2021-09-09T08:00:00-04:00,18825.549,19133.0,18549.7744140625
9,9,2021-09-09T13:00:00+00:00,2021-09-09T09:00:00-04:00,19136.254,19630.0,19039.626953125
10,10,2021-09-09T14:00:00+00:00,2021-09-09T10:00:00-04:00,19416.598,19954.0,19400.298828125
11,11,2021-09-09T15:00:00+00:00,2021-09-09T11:00:00-04:00,19535.258,20147.0,19661.62890625
12,12,2021-09-09T16:00:00+00:00,2021-09-09T12:00:00-04:00,19897.074,20306.0,20029.037109375
13,13,2021-09-09T17:00:00+00:00,2021-09-09T13:00:00-04:00,20582.562,20460.0,20563.28125
14,14,2021-09-09T18:00:00+00:00,2021-09-09T14:00:00-04:00,21120.205,20486.0,20940.6025390625
15,15,2021-09-09T19:00:00+00:00,2021-09-09T15:00:00-04:00,21942.117,20360.0,21486.55859375
16,16,2021-09-09T20:00:00+00:00,2021-09-09T16:00:00-04:00,22145.805,20404.0,21611.90234375
17,17,2021-09-09T21:00:00+00:00,2021-09-09T17:00:00-04:00,22294.922,20430.0,21595.9609375
18,18,2021-09-09T22:00:00+00:00,2021-09-09T18:00:00-04:00,21892.752,20179.0,21129.8759765625
19,19,2021-09-09T23:00:00+00:00,2021-09-09T19:00:00-04:00,21185.0,20096.0,20530.0
20,20,2021-09-10T00:00:00+00:00,2021-09-09T20:00:00-04:00,20492.492,19694.0,19905.74609375
21,21,2021-09-10T01:00:00+00:00,2021-09-09T21:00:00-04:00,19943.45,18774.0,19111.224609375
22,22,2021-09-10T02:00:00+00:00,2021-09-09T22:00:00-04:00,18497.428,17602.0,17774.7138671875
23,23,2021-09-10T03:00:00+00:00,2021-09-09T23:00:00-04:00,17210.502,16421.0,16524.2509765625
